	read_name	read_seq	umi_seq	umi_start	umi_end	cigar	potential_concatamer
8f971605-5a22-4e1d-9b1e-60ca37acf89f	276	*	*	0	16	*	False
a8d7095b-70e5-4de2-b73d-ab613b5e66de	20	*	*	0	16	*	False
119bb404-d8ab-4b2d-bb98-7a21b7889b85	4	*	*	0	16	*	False
4242a5b7-0acb-46b2-9b7f-ea25d96b23d2	4	*	*	0	16	*	False
c1b71c8d-f026-40bc-8946-1cf8f74f1649	20	*	*	0	16	*	False
fbce6d0f-93e5-40ad-be8f-78f7725f444b	4	*	*	0	16	*	False
4215d6dd-973e-4765-8a38-2e8c121dd3be	4	*	*	0	16	*	False
e997cc8a-f651-4e92-b471-bf1af134a324	4	*	*	0	16	*	False
1b54817b-e2b5-4638-9fca-75699561d737	20	*	*	0	16	*	False
b75c09cc-763d-49d1-9d9b-67b835cab1ff	20	*	*	0	16	*	False
52e5f312-de79-4f82-87bb-69478810bc65	20	*	*	0	16	*	False
52e5f312-de79-4f82-87bb-69478810bc65	276	*	*	0	16	*	False
ab63ce8d-2bc9-43ad-b6c2-b623a1e1c854	4	*	*	0	16	*	False
10322174-c220-421d-a3f3-c562987656df	20	*	*	0	16	*	False
f098a793-1b5e-47b5-82ce-1d857ccdc0ac	4	*	*	0	16	*	False
84c7627b-3280-403a-b5fd-88901d5c8287	4	*	*	0	16	*	False
67ef33ae-0755-426e-a4f4-996c259a55ff	4	*	*	0	16	*	False
4853fcf7-2125-4e58-9079-a394de331b3e	20	*	*	0	16	*	False
d5436b6b-31a1-4acb-b076-a7da60598786	20	*	*	0	16	*	False
3ebe0279-0ceb-4b05-9ca2-7f17cdc49f9c	20	*	*	0	16	*	False
d71b1a3b-b71d-445e-8085-548f869eb85f	20	*	*	0	16	*	False
552411d4-02bf-48e5-be2e-fafafcf94130	4	*	*	0	16	*	False
f8d69bf9-2b50-48c3-b27d-f17b369bb6e3	4	*	*	0	16	*	False
743d1925-9632-4bee-b59a-e7877fb856be	4	*	*	0	16	*	False
c07bd168-7e5b-4f8a-8fe7-09eddda9439f	4	*	*	0	16	*	False
eb4e69ce-1fae-453a-9a53-129b901f6414	4	*	*	0	16	*	False
fcf24d82-f212-4bfb-b652-27fe5da9e3bb	4	*	*	0	16	*	False
af24daaf-f86e-47e0-84ca-26d8e7b622fe	4	*	*	0	16	*	False
4ebd3f72-4920-4b06-a894-8fe0337fc491	4	*	*	0	16	*	False
b418a530-e9c6-490c-af14-e7692fd82d07	4	*	*	0	16	*	False
ee4a87ef-9982-4986-b85c-24061d1dd454	4	*	*	0	16	*	False
b514a0b9-aed3-4e9a-a24a-40791f47abc4	20	*	*	0	16	*	False
df0174b6-98e9-4c30-98a2-d4195e74fd65	4	*	*	0	16	*	False
40bd5e6f-9d02-495a-9f32-2be76a9d8fe6	20	*	*	0	16	*	False
0123551f-9e4e-4c3b-9224-35ba59dbafde	20	*	*	0	16	*	False
6140f7ce-7e73-4b8a-a116-d24edd4392ff	4	*	*	0	16	*	False
f7a0c5ce-fe4a-437a-b25c-0317a260cd79	20	*	*	0	16	*	False
69663953-5305-428f-b823-19a927003dde	20	*	*	0	16	*	False
4a181485-649e-403c-b1fb-d43ee3c8c0ba	4	*	*	0	16	*	False
925f3721-82a9-46ca-85f1-ec5ffb5d3bf8	20	*	*	0	16	*	False
62366c39-aa47-471e-82f2-7785156aadf8	4	*	*	0	16	*	False
6aeb89ac-ac83-4a82-94d8-6e107c56db21	20	*	*	0	16	*	False
5bbbb1b7-4e62-4a02-af1b-dddfb42212d7	20	*	*	0	16	*	False
b33ae26e-66c3-4ea0-bc98-ff5672c1f942	20	*	*	0	16	*	False
3d37dec1-006c-4f4c-a8b8-c46a722245d6	4	*	*	0	16	*	False
4003014c-bc95-475f-90cd-59d6b1c7f4c8	4	*	*	0	16	*	False
567e605f-3541-4dd7-b83d-1e20b1244b24	4	*	*	0	16	*	False
b3e2e6d7-93a7-4711-af7b-478a3a7fd658	4	*	*	0	16	*	False
bec4bdde-1f5f-4704-ab00-016aee8d673d	20	*	*	0	16	*	False
c437cedf-ebe0-4b54-a8cd-9c9442a8a5e6	4	*	*	0	16	*	False
b277a407-3ca8-45c4-a8bc-95930ce589f1	4	*	*	0	16	*	False
cd89255b-0afd-42fb-bb26-129d864290e1	20	*	*	0	16	*	False
8121f798-4555-4257-99de-5e7762b76fa6	4	*	*	0	16	*	False
047bafe3-5ebf-4078-9e4b-89ba35f175fe	4	*	*	0	16	*	False
f7cf2d8a-aba7-40cc-91ba-b43ddcf28395	4	*	*	0	16	*	False
8f54623a-a555-4052-8c37-b763c52c5af0	4	*	*	0	16	*	False
460f1936-60d9-4ffa-b470-6e80ef8d8de3	4	*	*	0	16	*	False
071f52f7-73c1-4b99-92a5-62dc5b99eb1e	4	*	*	0	16	*	False
12e043b2-b346-4aaa-bd6b-dacb7e91dd3d	4	*	*	0	16	*	False
1d2b3e34-4579-4650-813e-7e08aecb4be0	20	*	*	0	16	*	False
2f00c25e-6b9d-4246-b373-b3b2b7d60217	4	*	*	0	16	*	False
0c14666a-cb47-43a7-8537-2763d9bb0e96	4	*	*	0	16	*	False
2b382fac-907e-5620-87cd-c2208750bb87	4	*	*	0	16	*	False
4b5165b0-1127-4ec6-a341-406abfdd4c35	4	*	*	0	16	*	False
25acc407-593e-410a-b730-afca94947ae9	20	*	*	0	16	*	False
25acc407-593e-410a-b730-afca94947ae9	260	*	*	0	16	*	False
f584e9b9-62b7-5d1a-9fb5-b707ec0d038a	20	*	*	0	16	*	False
47693f71-99f7-5cdd-8704-2d1cf0288cde	20	*	*	0	16	*	False
d38f4958-df41-45a6-b573-e02c81e0bd2d	4	*	*	0	16	*	False
df611083-a6c1-4ba8-8e39-d400aac48e44	4	*	*	0	16	*	False
50845bc4-ba7d-4b5d-ade9-53ad5a32b2b8	20	*	*	0	16	*	False
6452f416-f643-4611-90e7-c1eded532f9b	4	*	*	0	16	*	False
6ea2938d-d567-4e98-b711-066d2e4e9ddd	20	*	*	0	16	*	False
dca8c378-430c-49a1-b3f6-b8d778570e36	4	*	*	0	16	*	False
d052fcea-732a-4b80-bddc-3e3846e6ed79	4	*	*	0	16	*	False
c32a046e-a302-4880-9ed5-87735f92f2ea	4	*	*	0	16	*	False
af3c9bb2-650d-434d-bbba-06c38ed860b0	4	*	*	0	16	*	False
f201ff0e-e7c7-4099-87a5-7f5e555177ba	4	*	*	0	16	*	False
3b9da713-648d-445c-b4ca-2324c5e7be1d	4	*	*	0	16	*	False
1d02b509-6e6d-4936-ace6-35e861399a34	4	*	*	0	16	*	False
a9611fb4-cafd-4cc5-b17a-06534b5562e7	20	*	*	0	16	*	False
4e08c5f1-cf0c-4109-9aa0-2b2cb8effc1f	4	*	*	0	16	*	False
a3864b86-b808-4753-b4f6-f24d4bdada27	4	*	*	0	16	*	False
ed7d79b7-21f7-401a-96d8-636eb0b9b004	20	*	*	0	16	*	False
57ed5458-f30b-400c-ad4a-91d10eff0e98	20	*	*	0	16	*	False
4bdeaaf2-d953-48e6-854f-09f2e1e417d3	20	*	*	0	16	*	False
5bd6ee80-5716-4b7b-92f7-50fcb97abd8a	20	*	*	0	16	*	False
b737536b-506d-4a1c-819c-1403033b6f74	20	*	*	0	16	*	False
7e83df00-3650-444b-b526-b51731b992e1	4	*	*	0	16	*	False
a66f9d53-f8b8-46b0-b9d2-850746fca03e	4	*	*	0	16	*	False
49b65426-fcd9-4a74-9965-2b9438dea4c0	4	*	*	0	16	*	False
e143b1b7-161b-4545-95ee-6b5fb10d4aa5	4	*	*	0	16	*	False
9eb8512d-d62f-4e14-8a50-c7784fb8d5bb	20	*	*	0	16	*	False
81e928a2-7266-4609-995b-1fc766ccf37a	4	*	*	0	16	*	False
395019da-1670-45ef-bc28-d080f8531696	4	*	*	0	16	*	False
41fe780c-4e0f-47e1-b960-c3032b3223bb	4	*	*	0	16	*	False
89a7140c-78e4-4b96-b050-ee185639f224	20	*	*	0	16	*	False
84ce41c0-7eea-4226-ad16-4dcdc53ba833	20	*	*	0	16	*	False
dd61e54c-faf3-4001-ab79-6f1872befe2c	20	*	*	0	16	*	False
4c3c8f8f-dbff-4132-8adf-e41b96125a04	20	*	*	0	16	*	False
1c309467-933e-41c0-b677-19de2b2f8dd9	20	*	*	0	16	*	False
38d482fd-659e-4f8a-bb59-368e348dfd93	20	*	*	0	16	*	False
8769d18f-b5e2-4401-8bda-df9c29557e39	4	*	*	0	16	*	False
647e6b3a-a5b2-4438-ba24-cadb289ec134	4	*	*	0	16	*	False
a1f5f727-2181-43b4-91a0-85cddd5283b3	20	*	*	0	16	*	False
49b44e1d-d95a-4493-8f9e-45e62121bc04	4	*	*	0	16	*	False
281ae2d4-393f-4964-8b26-b19269d5d509	20	*	*	0	16	*	False
8ba1e081-9097-43c8-90f3-b11edb09fc91	20	*	*	0	16	*	False
481a6dd5-bd03-4162-903e-65f329b2806e	20	*	*	0	16	*	False
d44e5b49-749f-4857-b843-c39a3f979076	4	*	*	0	16	*	False
9819027d-fe8d-4bf2-bd05-3cdece9f27b9	20	*	*	0	16	*	False
9819027d-fe8d-4bf2-bd05-3cdece9f27b9	260	*	*	0	16	*	False
9a50f356-79ad-40fb-af53-a810fb7c7639	4	*	*	0	16	*	False
08cd5c29-a99c-4adc-8c4e-5d1626188654	4	*	*	0	16	*	False
d4d78e1b-0a2d-4142-a6d4-8cafbe61228f	4	*	*	0	16	*	False
65b206d2-7271-4b72-bd1b-cebe0c687f9f	20	*	*	0	16	*	False
65b206d2-7271-4b72-bd1b-cebe0c687f9f	276	*	*	0	16	*	False
22225470-4d6a-4530-8b7d-afa0af0cc088	4	*	*	0	16	*	False
7ee8688e-9d8c-4808-a4d8-649fd761dc67	20	*	*	0	16	*	False
d34dd42c-afc4-4adb-86ca-bb377bbfd1fd	20	*	*	0	16	*	False
c3032c3c-00b9-44f8-96ae-478c5acc2fd1	20	*	*	0	16	*	False
ba98043b-2625-485e-9ad5-fccbe2fdc497	4	*	*	0	16	*	False
f0e15f14-ec83-446f-8b8b-5e07f2bcc18c	20	*	*	0	16	*	False
1c7631ab-75a3-418f-8bad-5254cfd85d3e	20	*	*	0	16	*	False
c615e1b2-0b38-41af-a685-48ac92513405	20	*	*	0	16	*	False
c615e1b2-0b38-41af-a685-48ac92513405	260	*	*	0	16	*	False
e90b8ac0-aca8-4dad-83bb-bfeb0db8d84e	20	*	*	0	16	*	False
9478f27f-f8f3-4616-8c87-2bcdee35d8e0	4	*	*	0	16	*	False
25764ac6-d016-4dc9-ae05-5512ee76ac61	20	*	*	0	16	*	False
c7eef029-b830-467b-aec7-60f233c2bc56	20	*	*	0	16	*	False
634580f8-b370-4811-98cb-d970ae9b2996	4	*	*	0	16	*	False
c16e240f-bef4-4a33-a8e2-b82a3333177f	20	*	*	0	16	*	False
f1e8dd62-b358-4c1d-b601-8d33b5e92ff7	20	*	*	0	16	*	False
2aa23459-f4b1-4b96-b2a5-8b4b3d39e6ed	20	*	*	0	16	*	False
280cb47e-7fb9-401d-a4d9-92497a43e391	4	*	*	0	16	*	False
3573f225-364b-4b04-8fea-6260bf0cda2a	4	*	*	0	16	*	False
72dd949e-4136-45cd-99db-5ee9b8c27267	4	*	*	0	16	*	False
0fa6fe3f-9c0d-4172-8007-6c5744fed7ea	4	*	*	0	16	*	False
3825ad71-fd9a-452a-b39d-2614dca5c259	4	*	*	0	16	*	False
b2b136cc-e095-4c60-b95b-49f58a413209	4	*	*	0	16	*	False
93cbcaa4-e579-4a8c-8f22-6d1597e6b9cd	4	*	*	0	16	*	False
4e5bb090-2d24-403b-ba12-4bfcf421a16c	20	*	*	0	16	*	False
2a923d55-bcd6-4f76-a6bd-0fd5d8b379d3	4	*	*	0	16	*	False
24c94ffd-3cd5-4791-a0b9-860d52de9eef	4	*	*	0	16	*	False
5d4972fc-2363-437c-be54-c58cd9ea2653	4	*	*	0	16	*	False
080d4a45-c237-44b5-8812-cf5fee60a3a9	4	*	*	0	16	*	False
4ded8847-64fd-46bd-9761-87d389b09a06	4	*	*	0	16	*	False
226a53a4-a1c5-4993-a6cb-c31ef8b10484	20	*	*	0	16	*	False
39b6e7f4-6008-4bae-96aa-0e4f156152e6	20	*	*	0	16	*	False
34b2971b-8ff8-47ce-8ed5-8faeaf438688	4	*	*	0	16	*	False
4e13addf-4689-4aa2-9d38-8f9dbb67ed14	4	*	*	0	16	*	False
bc98156b-6531-4d74-8538-438148b4c212	20	*	*	0	16	*	False
3a10fa74-381a-4004-a935-ce66daaa2f65	4	*	*	0	16	*	False
2f76e1f7-6d45-4902-a01b-6a565a492622	4	*	*	0	16	*	False
44f638a2-43ca-4267-9af5-36468a925685	4	*	*	0	16	*	False
6e0db921-f39d-44da-8aac-5dede4dc55f1	20	*	*	0	16	*	False
820ff82e-c430-43d5-846f-69ef44edaf2f	20	*	*	0	16	*	False
3db2091f-ce0f-4897-99ee-064090c1918d	20	*	*	0	16	*	False
f6bc8c86-ce0a-4bda-8134-bf6a224e9e22	20	*	*	0	16	*	False
84f2a9a2-9f3c-493c-a23c-6f9ee44de4a9	20	*	*	0	16	*	False
2fc22f20-46e1-4e4a-914a-93aead8d659e	4	*	*	0	16	*	False
85567b7e-ef09-454a-820d-9d8496b4f85f	4	*	*	0	16	*	False
b9f8d04f-5fab-45f3-9d11-1dd1d1241546	20	*	*	0	16	*	False
7242283b-002c-4ed8-9a1d-55a9b58f51f5	20	*	*	0	16	*	False
5f4db9df-81de-4de5-aa7a-b52a4fae0040	4	*	*	0	16	*	False
48e92092-e969-47bb-ae80-a534aa1af306	20	*	*	0	16	*	False
813a1dc3-620f-479b-a098-5188c4f29a08	20	*	*	0	16	*	False
a60a4096-ad24-44b8-b883-342c3f5cd0bb	20	*	*	0	16	*	False
a92ffd25-5749-41d5-8b19-7b3844775f7b	4	*	*	0	16	*	False
299c2d2b-85a3-4b2a-97b2-3ecb4fc9f0bf	4	*	*	0	16	*	False
e46a9695-f5a8-47d0-aef2-a33940bccfd7	4	*	*	0	16	*	False
cba864a9-06b6-4c9c-a2a0-cf5c8bbcc17f	20	*	*	0	16	*	False
b7c8891b-d829-40be-a645-752a00717761	4	*	*	0	16	*	False
8d2a0797-58a4-46d5-af77-3bfe81d52f4c	4	*	*	0	16	*	False
9ad40e09-f7e8-4e70-86f7-e25098616325	4	*	*	0	16	*	False
d1054783-3e66-4666-9ab8-34768b58d0ef	20	*	*	0	16	*	False
68955421-cec2-486f-87ba-727ba47e116d	4	*	*	0	16	*	False
68955421-cec2-486f-87ba-727ba47e116d	260	*	*	0	16	*	False
170aa4d3-dfd4-4b36-8ae4-f73f27d08bbf	4	*	*	0	16	*	False
fbf6b1b0-231c-4505-8dc7-83ece12cd945	20	*	*	0	16	*	False
f6d08527-5564-48ed-bce9-70f7cda701bc	20	*	*	0	16	*	False
c7091423-bc22-462f-ad4b-8ad0be2d3949	4	*	*	0	16	*	False
b65d049b-0f60-4b4e-9632-1cdc96b81cf1	4	*	*	0	16	*	False
154bd2bc-45b0-472e-9a33-cec65461911e	4	*	*	0	16	*	False
3b39f45e-db95-4b9d-848a-e3e9a4abec75	4	*	*	0	16	*	False
835b7368-da05-4ae5-904a-cf8e93c0f517	20	*	*	0	16	*	False
b9406764-4bae-40f5-a1c9-b46e0762dab7	20	*	*	0	16	*	False
b530f53f-0301-46c8-acb2-74d29b8ef0a3	4	*	*	0	16	*	False
989e34cd-af34-5f2a-87c0-afe3a59f7afa	4	*	*	0	16	*	False
f0576ab0-2994-53e5-af69-a16d6a46fd7c	20	*	*	0	16	*	False
339dc95d-fe07-464f-8644-dbccc33e539c	20	*	*	0	16	*	False
c9b227e4-d6c9-4707-bcef-6307a5114eba	4	*	*	0	16	*	False
91150c7e-c50a-40b5-b248-c994e753bddc	4	*	*	0	16	*	False
a6dc8568-2673-4e85-8637-1a3dd358a922	4	*	*	0	16	*	False
dea100b9-3c29-4d62-88cb-6781aea8e38b	20	*	*	0	16	*	False
16139589-4130-40cb-a826-cc4e8efe8949	4	*	*	0	16	*	False
0d68a0c1-3221-4ac4-aba5-08c235924b54	4	*	*	0	16	*	False
115220fb-8325-4435-8859-a77e71ef408c	20	*	*	0	16	*	False
85cb214d-3709-48a8-b0d0-1696903814a4	4	*	*	0	16	*	False
8947f55a-2716-4a54-b5a8-f9a07392ec24	4	*	*	0	16	*	False
55c7c941-d16d-4085-a3b7-63a7ee80350f	4	*	*	0	16	*	False
1aa77ea6-a4e9-49c3-8cd9-23901e6e6551	20	*	*	0	16	*	False
529bbafa-bfbf-44f3-bffc-08ac1b3e0010	20	*	*	0	16	*	False
870a736c-cf4c-452a-b88c-29c828375465	4	*	*	0	16	*	False
d8591b74-7d9a-4403-aa58-9f854db7e9d2	4	*	*	0	16	*	False
2b3d2c6d-e145-4992-af4e-a66a5dc8dfab	4	*	*	0	16	*	False
1c548aee-ccf2-472e-81c5-4fb27475dba7	4	*	*	0	16	*	False
6b9ecd21-e9a7-499b-9b5d-cb3cc96bfe07	20	*	*	0	16	*	False
41a78dc6-a3fa-46b9-8a98-0e5d4f1d0e95	20	*	*	0	16	*	False
cee24fad-6201-48a7-a65d-b30dd65a4726	20	*	*	0	16	*	False
16fcd49e-0940-49f4-a3f1-140108bdba23	20	*	*	0	16	*	False
e6d9eca2-f74e-4559-9c83-dee3f2a6a20d	4	*	*	0	16	*	False
0ea8f9d2-8899-47f4-b32b-28735f8287cd	20	*	*	0	16	*	False
efb6830f-2f78-4723-976f-ecb826bce350	4	*	*	0	16	*	False
e4e2413b-a568-4da0-aaca-6c494dd3ebc2	4	*	*	0	16	*	False
a0c547bd-d115-49aa-8671-ca35016de579	4	*	*	0	16	*	False
97d15da8-e17d-468d-976f-53c3fb763fe5	20	*	*	0	16	*	False
16b517d0-a729-4fd1-9ce8-dc411aa99ca7	4	*	*	0	16	*	False
ccfbfdb3-3d0d-480e-989e-51c40099a0f8	4	*	*	0	16	*	False
e4c1951c-76eb-4cdb-b7ba-3a3bb45b80f1	4	*	*	0	16	*	False
78f86c38-8a07-4110-974d-5c728e12a160	4	*	*	0	16	*	False
d80a7cdb-9791-4bbb-9954-8e95bce2ef50	20	*	*	0	16	*	False
06b5aa0c-5793-4b22-87f5-05396d0e594b	20	*	*	0	16	*	False
705e3ae0-0c56-423d-adae-597ad55de756	4	*	*	0	16	*	False
b43ccb34-5902-4eb7-a045-a3ce3bd7f4c7	4	*	*	0	16	*	False
5297a51a-ba6f-4af1-91b0-e61445abdfde	20	*	*	0	16	*	False
38dc72ea-95d8-4506-95c7-4685e5cbd42e	4	*	*	0	16	*	False
9551efe0-56dc-43d2-9d04-804cb9eccd7d	4	*	*	0	16	*	False
303cf590-4bb1-4a6c-b9a8-9cda29827c0a	20	*	*	0	16	*	False
c6dcead3-805a-4882-9b69-ed103af8e27c	20	*	*	0	16	*	False
6b00a246-aefa-4157-805a-19bba87dd615	20	*	*	0	16	*	False
96f6eff4-09d5-4c9e-ba3b-8c1d2550c8ad	20	*	*	0	16	*	False
c6b87ba8-5bb4-4f2f-91be-929e1ba35389	20	*	*	0	16	*	False
5131fb84-dbce-4cc6-8c0f-790725f519e4	4	*	*	0	16	*	False
789c9517-a002-4fd8-b596-768a1ecd51f5	4	*	*	0	16	*	False
aeaa045a-94b3-4d31-9016-56102f82dc04	20	*	*	0	16	*	False
e5edadf2-f960-44f2-9077-9f8101d0f436	4	*	*	0	16	*	False
7491aaf5-9860-4009-8298-65907f49a9ea	4	*	*	0	16	*	False
b14ff5e9-3959-41e4-a6b6-4f7142d5c292	20	*	*	0	16	*	False
1a7c97ed-7e16-410c-aedc-5a216b9cef7c	4	*	*	0	16	*	False
49b1c57f-972b-4118-b411-85b5f28844b4	20	*	*	0	16	*	False
e667dd14-74b6-436b-a739-51a2d074d17e	20	*	*	0	16	*	False
55f41ecf-72d7-406b-a6f2-97bd16dbee6a	4	*	*	0	16	*	False
a6024274-49ab-4a77-a5d7-29897b0686d7	20	*	*	0	16	*	False
6fa1eac1-0f76-412e-b4ee-111743a68c7e	4	*	*	0	16	*	False
03d96cf1-01d3-45ab-9c67-7e69da32613e	4	*	*	0	16	*	False
d927ddfe-5441-4ed5-a4fc-1b2f08cd51d2	4	*	*	0	16	*	False
f16c4982-913f-4d5b-998b-e7d03e990fd9	4	*	*	0	16	*	False
0a00ce76-e6e3-4bce-9ac2-06affb556538	4	*	*	0	16	*	False
d059893b-6023-4723-a1aa-a79629d4ccbe	4	*	*	0	16	*	False
57cd121c-2137-4893-8d06-e3064a9ad938	4	*	*	0	16	*	False
43b1014a-9091-4f14-95b3-d9ea7353cb96	4	*	*	0	16	*	False
3cc5ea89-0ba1-4ca4-bb41-efd9825aae1a	4	*	*	0	16	*	False
0bc4c173-cbe5-4328-b931-272a83ebf352	4	*	*	0	16	*	False
3a42fea4-195e-4598-85f0-9cd9b630587b	20	*	*	0	16	*	False
8d3f842c-b632-4e88-b4a4-487f43e98abf	4	*	*	0	16	*	False
7c3d96bb-97a3-44a5-80bf-af0c5a47abd9	4	*	*	0	16	*	False
e456cb0a-f80e-46c9-9359-0c009667b2a9	4	*	*	0	16	*	False
4273e69d-efee-49b0-8006-08b8a14e0320	20	*	*	0	16	*	False
80133564-1cf2-4814-83c7-c5acfd83d902	20	*	*	0	16	*	False
80133564-1cf2-4814-83c7-c5acfd83d902	260	*	*	0	16	*	False
18d6daa6-8021-4d83-8476-a0346b554b19	4	*	*	0	16	*	False
74c0778c-8ea5-4f60-9efb-ba4d8aaa00c3	20	*	*	0	16	*	False
e947f784-35ed-4d9e-86ac-d0ebff035f2c	4	*	*	0	16	*	False
a6732000-4f3d-4bf2-a947-2fb7c0ee8464	4	*	*	0	16	*	False
f983439a-1176-48dc-9fd7-ca5432e43164	4	*	*	0	16	*	False
0ee05aa8-dfca-4316-8f80-c54afd4aef4d	4	*	*	0	16	*	False
929f981a-c5ec-4e58-84fb-4682516608a0	20	*	*	0	16	*	False
c0519e48-d101-4c3d-b275-83ae07cd77a9	4	*	*	0	16	*	False
df815ade-c823-4867-9282-fb77c6995575	4	*	*	0	16	*	False
49a83c6a-e437-4836-87bb-9c5c56f18e61	20	*	*	0	16	*	False
1b7a7f4d-7fdc-4d89-83c5-67b4bcf657fa	4	*	*	0	16	*	False
588c7ec5-d6f4-492d-b0ca-de880591c071	20	*	*	0	16	*	False
26aaeab3-a2a4-4e65-a595-7509bc05c6c6	4	*	*	0	16	*	False
561ce03b-4488-49ab-95d4-445ffb83dbf8	20	*	*	0	16	*	False
4d642c40-f0a6-4e98-8cc9-79b1d8322ff4	20	*	*	0	16	*	False
4e3e97ae-aa64-4b18-8b39-3a50dd2a410f	4	*	*	0	16	*	False
aa3ac5d8-b20c-47f9-82df-089c879f5a54	4	*	*	0	16	*	False
868a8483-ad48-41d3-bed1-457a580fbd7b	4	*	*	0	16	*	False
6e4ef1bc-f7db-4f5a-9703-8fb8d65048b4	4	*	*	0	16	*	False
920b00e2-d472-4857-b4ad-04090cc24c4c	4	*	*	0	16	*	False
43e42ef3-d169-4fdb-94b4-e6d0e30a9643	4	*	*	0	16	*	False
be7c877a-9a5f-4fdd-8ff3-1baa30121458	20	*	*	0	16	*	False
a58e524e-5939-4b35-89c3-a42e32b1cc13	20	*	*	0	16	*	False
54964b2a-f793-4e13-99b6-a0b343ed03eb	4	*	*	0	16	*	False
236c0dbf-dc97-48e4-b59c-1c4d82f434a7	4	*	*	0	16	*	False
151d81c4-7779-4016-aa34-252532e7318a	20	*	*	0	16	*	False
915a35ed-4eb2-4705-a7f2-c34d01b83831	20	*	*	0	16	*	False
a1a0b8a0-1b2b-45f1-86dd-73f65e3f55dd	4	*	*	0	16	*	False
020c9a19-4604-4123-b175-2e4950db623e	20	*	*	0	16	*	False
0aab9d9d-c5a8-417e-9cc0-34750dfd8c41	4	*	*	0	16	*	False
058a6726-73d4-45e3-b04e-6edcf965e2d8	20	*	*	0	16	*	False
ab27b3e5-dd26-492b-b14d-afe69e091180	4	*	*	0	16	*	False
d6837de2-730e-41e4-b3a4-0cf99fea48dd	20	*	*	0	16	*	False
a879aa93-c420-4613-9a92-ee6650eeeb26	20	*	*	0	16	*	False
bb48d7dc-dff2-4ed9-9b08-bd638a5bcdce	4	*	*	0	16	*	False
3b5e5b25-2d9c-4b21-9469-af73a3908059	4	*	*	0	16	*	False
2f584b3a-20bd-49aa-99c7-2926c9552592	4	*	*	0	16	*	False
30ec3d02-22c6-458a-9cae-c6ba4a184175	20	*	*	0	16	*	False
2c08e1e1-2572-4129-93fa-142e77ed1327	20	*	*	0	16	*	False
8b0dec28-eef5-4126-9021-2ebd30c8cd0b	20	*	*	0	16	*	False
b9c6a91f-2930-4431-ba55-ab89ac1c6c4b	4	*	*	0	16	*	False
8ebc572d-fdea-46a6-8d97-265b308dff85	20	*	*	0	16	*	False
e3d2bdb4-77c6-4e01-a293-ee225ead2e7f	4	*	*	0	16	*	False
c098dc0c-8327-4106-9c90-25604e6e7ef4	4	*	*	0	16	*	False
bf9f52e8-d75e-4ccb-922b-3ce7e12a0a85	20	*	*	0	16	*	False
8f88a4f1-64d0-45aa-b76d-3e0e92efdaf2	4	*	*	0	16	*	False
4f20db29-8476-4343-8702-c80b6317e2bc	4	*	*	0	16	*	False
fff8a81c-220b-4b44-a5f8-06c374aac13d	4	*	*	0	16	*	False
2bb5a865-e934-4485-a8a5-fe0c9880af45	20	*	*	0	16	*	False
deafcdb5-fab4-4e51-9538-be5261b8a8f1	4	*	*	0	16	*	False
fe9ffd21-5b86-41f9-801f-201b8a14d10e	4	*	*	0	16	*	False
ec887f94-192e-4351-bf80-2ec95df6715c	4	*	*	0	16	*	False
d12c9534-efcf-4c0c-bfac-616887e662aa	4	*	*	0	16	*	False
02af250f-3b72-44b2-88e7-88f30cb49fbf	4	*	*	0	16	*	False
e3ce5612-f269-479b-b292-412f3593224c	4	*	*	0	16	*	False
0c0e0f76-90fe-50ef-b9e4-a974bc704ea6	4	*	*	0	16	*	False
9fcd2539-2452-58ad-8fee-34031e39cdd8	4	*	*	0	16	*	False
08e75d61-ad1e-4231-a13c-b35d79ec57b3	4	*	*	0	16	*	False
3e289534-8e68-41f8-a337-dd2a23843135	4	*	*	0	16	*	False
2ef4169c-bb07-4020-865c-72688b84f82d	4	*	*	0	16	*	False
9e8db1dd-6a33-47bc-be9c-9ac3c06230aa	4	*	*	0	16	*	False
b2ffcca2-00c1-4cf8-96ea-65cebda5b9b5	4	*	*	0	16	*	False
d8344ef4-86cd-432c-89da-cf1b6ed94bf1	20	*	*	0	16	*	False
c4218466-4307-4341-b047-444f337a5acc	20	*	*	0	16	*	False
97a7e577-384f-4069-9139-df3240e21517	20	*	*	0	16	*	False
ca908ea9-1ce4-4360-a46c-1961a2787e37	4	*	*	0	16	*	False
0ae0dd07-50fc-4537-9748-a2f2e0c5aa6c	4	*	*	0	16	*	False
2dfb43ce-81de-4c70-b6f0-6b2e14b66715	20	*	*	0	16	*	False
940354e4-e05d-4f47-a85d-e437e1866c52	4	*	*	0	16	*	False
61fd4106-da53-46a2-bda6-a5e1ebc0e53a	20	*	*	0	16	*	False
36b78d7a-2ae6-4e01-a288-30c93d5f50f2	4	*	*	0	16	*	False
7bad1b7e-660f-43fd-ad50-97c376a4cd7e	20	*	*	0	16	*	False
5954ad16-e70d-4ecd-a4f2-37da8b1c99ee	4	*	*	0	16	*	False
466884d6-3068-4c2c-b5b1-3d25d3201e41	4	*	*	0	16	*	False
795dd9d1-def5-433d-a44a-618b0f3f61eb	4	*	*	0	16	*	False
e00e6b91-722b-44c9-bd0f-a0d0e974533e	20	*	*	0	16	*	False
35c81b55-a9f8-48f5-8179-643564fdd13d	4	*	*	0	16	*	False
